CH1 (DAC OUTPUT),,,,
,,,1.904,0.6
,,,1.908,0.6
,,,1.912,0.6
,,,1.916,0.6
,,,1.92,0.64
,,,1.924,0.6
,,,1.928,0.6
,,,1.932,0.64
,,,1.936,0.64
,,,1.94,0.64
,,,1.944,0.64
,,,1.948,0.6
,,,1.952,0.64
,,,1.956,0.64
,,,1.96,0.64
,,,1.964,0.64
,,,1.968,0.6
,,,1.972,0.64
,,,1.976,0.6
,,,1.98,0.64
,,,1.984,0.64
,,,1.988,0.64
,,,1.992,0.64
,,,1.996,0.68
,,,2,0.68
,,,2.004,0.64
,,,2.008,0.72
,,,2.012,0.64
,,,2.016,0.72
,,,2.02,0.68
,,,2.024,0.64
,,,2.028,0.68
,,,2.032,0.64
,,,2.036,0.72
,,,2.04,0.68
,,,2.044,0.72
,,,2.048,0.72
,,,2.052,0.72
,,,2.056,0.72
,,,2.06,0.72
,,,2.064,0.68
,,,2.068,0.72
,,,2.072,0.72
,,,2.076,0.72
,,,2.08,0.72
,,,2.084,0.72
,,,2.088,0.76
,,,2.092,0.76
,,,2.096,0.72
,,,2.1,0.72
,,,2.104,0.76
,,,2.108,0.76
,,,2.112,0.72
,,,2.116,0.76
,,,2.12,0.76
,,,2.124,0.76
,,,2.128,0.72
,,,2.132,0.76
,,,2.136,0.76
,,,2.14,0.76
,,,2.144,0.76
,,,2.148,0.76
,,,2.152,0.76
,,,2.156,0.76
,,,2.16,0.8
,,,2.164,0.76
,,,2.168,0.8
,,,2.172,0.76
,,,2.176,0.8
,,,2.18,0.8
,,,2.184,0.8
,,,2.188,0.76
,,,2.192,0.8
,,,2.196,0.8
,,,2.2,0.76
,,,2.204,0.8
,,,2.208,0.84
,,,2.212,0.84
,,,2.216,0.84
,,,2.22,0.8
,,,2.224,0.84
,,,2.228,0.84
,,,2.232,0.84
,,,2.236,0.8
,,,2.24,0.8
,,,2.244,0.84
,,,2.248,0.84
,,,2.252,0.8
,,,2.256,0.84
,,,2.26,0.88
,,,2.264,0.88
,,,2.268,0.84
,,,2.272,0.84
,,,2.276,0.88
,,,2.28,0.88
,,,2.284,0.88
,,,2.288,0.84
,,,2.292,0.88
,,,2.296,0.84
,,,2.3,0.84
,,,2.304,0.88
,,,2.308,0.84
,,,2.312,0.88
,,,2.316,0.92
,,,2.32,0.88
,,,2.324,0.92
,,,2.328,0.92
,,,2.332,0.92
,,,2.336,0.92
,,,2.34,0.92
,,,2.344,0.92
,,,2.348,0.92
,,,2.352,0.92
,,,2.356,0.96
,,,2.36,0.92
,,,2.364,0.92
,,,2.368,0.92
,,,2.372,0.96
,,,2.376,0.96
,,,2.38,0.96
,,,2.384,0.92
,,,2.388,0.96
,,,2.392,0.96
,,,2.396,0.96
,,,2.4,0.96
,,,2.404,0.96
,,,2.408,0.96
,,,2.412,0.96
,,,2.416,0.96
,,,2.42,0.96
,,,2.424,0.96
,,,2.428,1
,,,2.432,0.96
,,,2.436,1
,,,2.44,0.96
,,,2.444,0.96
,,,2.448,1
,,,2.452,1
,,,2.456,1
,,,2.46,0.96
,,,2.464,0.96
,,,2.468,1.04
,,,2.472,1.04
,,,2.476,1.04
,,,2.48,0.96
,,,2.484,1
,,,2.488,1.04
,,,2.492,1
,,,2.496,1
,,,2.5,1
,,,2.504,1.04
,,,2.508,1.04
,,,2.512,1.04
,,,2.516,1
,,,2.52,1.04
,,,2.524,1.04
,,,2.528,1.04
,,,2.532,1.04
,,,2.536,1.04
,,,2.54,1.08
,,,2.544,1.08
,,,2.548,1.08
,,,2.552,1.04
,,,2.556,1.04
,,,2.56,1.08
,,,2.564,1.04
,,,2.568,1.04
,,,2.572,1.08
,,,2.576,1.08
,,,2.58,1.08
,,,2.584,1.08
,,,2.588,1.12
,,,2.592,1.08
,,,2.596,1.08
,,,2.6,1.08
,,,2.604,1.08
,,,2.608,1.08
,,,2.612,1.08
,,,2.616,1.12
,,,2.62,1.12
,,,2.624,1.08
,,,2.628,1.12
,,,2.632,1.08
,,,2.636,1.16
,,,2.64,1.12
,,,2.644,1.12
,,,2.648,1.16
,,,2.652,1.12
,,,2.656,1.12
,,,2.66,1.16
,,,2.664,1.12
,,,2.668,1.12
,,,2.672,1.16
,,,2.676,1.12
,,,2.68,1.12
,,,2.684,1.12
,,,2.688,1.16
,,,2.692,1.16
,,,2.696,1.16
,,,2.7,1.16
,,,2.704,1.12
,,,2.708,1.2
,,,2.712,1.16
,,,2.716,1.2
,,,2.72,1.16
,,,2.724,1.16
,,,2.728,1.16
,,,2.732,1.2
,,,2.736,1.2
,,,2.74,1.24
,,,2.744,1.2
,,,2.748,1.2
,,,2.752,1.2
,,,2.756,1.2
,,,2.76,1.2
,,,2.764,1.2
,,,2.768,1.2
,,,2.772,1.24
,,,2.776,1.2
,,,2.78,1.2
,,,2.784,1.24
,,,2.788,1.24
,,,2.792,1.24
,,,2.796,1.24
,,,2.8,1.24
,,,2.804,1.24
,,,2.808,1.24
,,,2.812,1.28
,,,2.816,1.24
,,,2.82,1.24
,,,2.824,1.24
,,,2.828,1.24
,,,2.832,1.24
,,,2.836,1.28
,,,2.84,1.24
,,,2.844,1.24
,,,2.848,1.24
,,,2.852,1.28
,,,2.856,1.28
,,,2.86,1.24
,,,2.864,1.28
,,,2.868,1.24
,,,2.872,1.28
,,,2.876,1.28
,,,2.88,1.28
,,,2.884,1.28
,,,2.888,1.28
,,,2.892,1.28
,,,2.896,1.28
,,,2.9,1.32
,,,2.904,1.32
,,,2.908,1.28
,,,2.912,1.32
,,,2.916,1.28
,,,2.92,1.28
,,,2.924,1.32
,,,2.928,1.32
,,,2.932,1.32
,,,2.936,1.28
,,,2.94,1.32
,,,2.944,1.36
,,,2.948,1.32
,,,2.952,1.32
,,,2.956,1.32
,,,2.96,1.32
,,,2.964,1.36
,,,2.968,1.32
,,,2.972,1.36
,,,2.976,1.32
,,,2.98,1.36
,,,2.984,1.32
,,,2.988,1.36
,,,2.992,1.32
,,,2.996,1.36
,,,3,1.36
,,,3.004,1.36
,,,3.008,1.4
,,,3.012,1.36
,,,3.016,1.4
,,,3.02,1.36
,,,3.024,1.4
,,,3.028,1.36
,,,3.032,1.36
,,,3.036,1.4
,,,3.04,1.36
,,,3.044,1.4
,,,3.048,1.36
,,,3.052,1.36
,,,3.056,1.4
,,,3.06,1.4
,,,3.064,1.4
,,,3.068,1.4
,,,3.072,1.4
,,,3.076,1.44
,,,3.08,1.4
,,,3.084,1.44
,,,3.088,1.4
,,,3.092,1.44
,,,3.096,1.4
,,,3.1,1.4
,,,3.104,1.4
,,,3.108,1.44
,,,3.112,1.44
,,,3.116,1.44
,,,3.12,1.48
,,,3.124,1.48
,,,3.128,1.44
,,,3.132,1.44
,,,3.136,1.44
,,,3.14,1.48
,,,3.144,1.44
,,,3.148,1.48
,,,3.152,1.44
,,,3.156,1.48
,,,3.16,1.44
,,,3.164,1.48
,,,3.168,1.44
,,,3.172,1.56
,,,3.176,1.48
