dac_bin,load,current_mA,shunt_volts,dac_volts,sample_index,load_resistance_ohm,load_voltage_V,samples_in_bin,previous_slope_mA_per_V,next_slope_mA_per_V,local_slope_mA_per_V,reference_slope_mA_per_V,slope_threshold_mA_per_V,inside_common_voltage_limit,inside_linear_slope_region,compliance_candidate,compliance_run_id,compliance_run_points,max_compliance_run_points,in_common_compliance_region,row_index,fitted_mA,residual_mA,studentized_residual,leverage,cook_distance,influential_by_cook,outlier_by_studentized_residual,flagged
1.37,1k,7.699244791666667,0.07699244791666666,1.3700833333333333,24498,1000,7.699244791666667,180,-30.65598958333326,-26.808807524876194,-28.732398554104726,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,135,7.943516642270625,-0.2442718506039585,-0.6271927269726508,0.0019974281614932986,3.9407502443545596e-4,FALSE,FALSE,FALSE
1.38,1k,7.43115671641791,0.07431156716417911,1.3803591417910448,24688,1000,7.43115671641791,201,-26.808807524876194,-36.16169745700836,-31.485252490942276,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,136,7.663185118502076,-0.2320284020841657,-0.5957311257845418,0.001980797561588199,3.5258904482109724e-4,FALSE,FALSE,FALSE
1.39,1k,7.0695397418478265,0.07069539741847826,1.390421195652174,24885,1000,7.0695397418478265,184,-36.16169745700836,-23.35014353962135,-29.755920498314854,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,137,7.382853594733521,-0.31331385288569435,-0.80463327361197,0.001964789180056069,6.376871173940652e-4,FALSE,FALSE,FALSE
1.4,1k,6.836038306451613,0.06836038306451613,1.4002419354838709,25049,1000,6.836038306451613,155,-23.35014353962135,-28.943270300333676,-26.14670691997751,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,138,7.102522070964966,-0.26648376451335287,-0.6842530419514704,0.0019494030168969083,4.5768032606611326e-4,FALSE,FALSE,FALSE
1.41,1k,6.546605603448276,0.06546605603448276,1.4096192528735632,25216,1000,6.546605603448276,174,-28.943270300333676,-26.016846682036896,-27.480058491185286,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,139,6.82219054719641,-0.27558494374813375,-0.7076374349135517,0.0019346390721107177,4.857548885061828e-4,FALSE,FALSE,FALSE
1.42,1k,6.286437136627907,0.06286437136627906,1.4199100654069767,25391,1000,6.286437136627907,172,-26.016846682036896,-27.86002225654067,-26.938434469288783,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,140,6.541859023427854,-0.2554218867999477,-0.6558176736511622,0.0019204973456974968,4.1421314160665514e-4,FALSE,FALSE,FALSE
1.43,1k,6.0078369140625,0.060078369140625,1.42981689453125,25572,1000,6.0078369140625,192,-27.86002225654067,-30.90883608217589,-29.384429169358278,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,141,6.261527499659298,-0.2536905855967986,-0.6513646325559804,0.0019069778376572457,4.057294452203426e-4,FALSE,FALSE,FALSE
1.44,1k,5.6987485532407405,0.05698748553240741,1.4394545717592593,25773,1000,5.6987485532407405,216,-30.90883608217589,-31.00869578460032,-30.958765933388104,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,142,5.981195975890744,-0.28244742265000294,-0.7252601834526433,0.0018940805479899642,4.995105115611703e-4,FALSE,FALSE,FALSE
1.45,1k,5.388661595394737,0.05388661595394737,1.4501768092105263,25963,1000,5.388661595394737,152,-31.00869578460032,-28.27449287280703,-29.641594328703675,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,143,5.700864452122188,-0.31220285672745074,-0.8017434496249255,0.0018818054766956526,6.06329567349387e-4,FALSE,FALSE,FALSE
1.46,1k,5.105916666666666,0.05105916666666667,1.4604395833333332,26148,1000,5.105916666666666,225,-28.27449287280703,-34.15998062015501,-31.21723674648102,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,144,5.420532928353632,-0.3146162616869656,-0.8079435605697367,0.0018701526237743108,6.119127700715716e-4,FALSE,FALSE,FALSE
1.47,1k,4.764316860465116,0.04764316860465116,1.4700181686046512,26367,1000,4.764316860465116,215,-34.15998062015501,-31.197311046511594,-32.678645833333306,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,145,5.140201404585077,-0.3758845441199608,-0.96551618249838,0.0018591219892259386,8.682751235423415e-4,FALSE,FALSE,FALSE
1.48,1k,4.45234375,0.0445234375,1.4805675287356321,26563,1000,4.45234375,174,-31.197311046511594,-26.47629310344823,-28.836802074979914,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,146,4.859869880816521,-0.40752613081652134,-1.0469389851445605,0.0018487135730505364,0.0010148737713844263,FALSE,FALSE,FALSE
1.49,1k,4.187580818965517,0.041875808189655174,1.4901975574712645,26737,1000,4.187580818965517,174,-26.47629310344823,-29.005795311185853,-27.741044207317042,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,147,4.579538357047966,-0.3919575380824482,-1.006864706302366,0.0018389273752481038,9.338251815209201e-4,FALSE,FALSE,FALSE
1.5,1k,3.8975228658536585,0.03897522865853659,1.4994634146341463,26925,1000,3.8975228658536585,205,-29.005795311185853,-31.247696189885605,-30.12674575053573,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,148,4.299206833279411,-0.4016839674257518,-1.0318919980344168,0.001829763395818641,9.758406772283567e-4,FALSE,FALSE,FALSE
1.51,1k,3.585045903954802,0.035850459039548026,1.5103681144067798,27117,1000,3.585045903954802,177,-31.247696189885605,-29.947275373058677,-30.59748578147214,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,149,4.018875309510855,-0.4338294055560524,-1.1146415897142463,0.0018212216347621478,0.0011329436919678482,FALSE,FALSE,FALSE
1.52,1k,3.285573150224215,0.03285573150224215,1.5197477578475336,27317,1000,3.285573150224215,223,-29.947275373058677,-31.93007054728338,-30.938672960171026,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,150,3.738543785742299,-0.452970635518084,-1.1639325218698149,0.0018133020920786246,0.0012297332702787109,FALSE,FALSE,FALSE
1.53,1k,2.966272444751381,0.029662724447513812,1.5296357044198896,27520,1000,2.966272444751381,181,-31.93007054728338,-27.442348641804745,-29.68620959454406,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,151,3.4582122619737437,-0.4919398172223626,-1.264334328282489,0.001806004767768071,0.0014445652239242534,FALSE,FALSE,FALSE
1.54,1k,2.6918489583333334,0.026918489583333333,1.5392447916666667,27698,1000,2.6918489583333334,180,-27.442348641804745,-25.476430643459903,-26.459389642632324,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,152,3.177880738205188,-0.48603177987185464,-1.2491035584451682,0.0017993296618304875,0.0014048455412285538,FALSE,FALSE,FALSE
1.55,1k,2.437084651898734,0.02437084651898734,1.5501918512658228,27868,1000,2.437084651898734,158,-25.476430643459903,-26.708929298784298,-26.092679971122102,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,153,2.8975492144366326,-0.4604645625378983,-1.183224168667867,0.0017932767742658735,0.0012566750289542533,FALSE,FALSE,FALSE
1.56,1k,2.169995358910891,0.021699953589108912,1.5600742574257425,28050,1000,2.169995358910891,202,-26.708929298784298,-33.17141089108905,-29.940170094936676,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,154,2.617217690668077,-0.4472223317571861,-1.1491123910930072,0.0017878461050742293,0.0011818316253490119,FALSE,FALSE,FALSE
1.57,1k,1.83828125,0.0183828125,1.5701294424019607,28252,1000,1.83828125,204,-33.17141089108905,-29.53939800613496,-31.355404448612006,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,155,2.3368861668995216,-0.49860491689952136,-1.2814991459916867,0.0017830376542555548,0.0014650348504627007,FALSE,FALSE,FALSE
1.58,1k,1.5428872699386502,0.015428872699386503,1.5803355061349693,28438,1000,1.5428872699386502,163,-29.53939800613496,-26.7670256049761,-28.15321180555553,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,156,2.056554643130966,-0.5136673731923158,-1.3203275427953853,0.00177885142180985,0.0015512233117636303,FALSE,FALSE,FALSE
1.59,1k,1.275217013888889,0.012752170138888888,1.5894809027777779,28605,1000,1.275217013888889,180,-26.7670256049761,-27.983822601010086,-27.375424102993094,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,157,1.7762231193624105,-0.5010061054735214,-1.2876837264963337,0.001775287407737115,0.0014727271492149107,FALSE,FALSE,FALSE
1.6,1k,0.9953787878787879,0.00995378787878788,1.599966856060606,28779,1000,0.9953787878787879,165,-27.983822601010086,-26.17897727272724,-27.081399936868664,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,158,1.495891595593855,-0.500512807715067,-1.2864102250510598,0.0017723456120373499,0.0014673841664624907,FALSE,FALSE,FALSE
1.61,1k,0.7335890151515152,0.007335890151515151,1.6095994318181819,28942,1000,0.7335890151515152,165,-26.17897727272724,-31.03943907991833,-28.609208176322788,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,159,1.2155600718252995,-0.48197105667378415,-1.2386206945332163,0.0017700260347105546,0.0013588908592753511,FALSE,FALSE,FALSE
1.62,1k,0.4231946243523316,0.004231946243523316,1.6204347474093264,29126,1000,0.4231946243523316,193,-31.03943907991833,-29.21368034967229,-30.126559714795313,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,160,0.9352285480567437,-0.512033923704412,-1.3161090374274822,0.001768328675756729,0.0015322230400792445,FALSE,FALSE,FALSE
1.63,1k,0.13105782085561496,0.0013105782085561497,1.6298729946524064,29312,1000,0.13105782085561496,187,-29.21368034967229,-27.059546705444514,-28.136613527558403,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,161,0.6548970242881946,-0.5238392034325797,-1.3465486919499308,0.0017672535351758731,0.001602711845615231,FALSE,FALSE,FALSE
1.64,1k,-0.1395376461988304,-0.0013953764619883042,1.6398556286549708,29490,1000,-0.1395376461988304,171,-27.059546705444514,-29.239208543958743,-28.14937762470163,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,162,0.37456550051963894,-0.5141031467184694,-1.3214431240451474,0.001766800612967987,0.0015432925667534499,FALSE,FALSE,FALSE
1.65,1k,-0.4319297316384181,-0.004319297316384181,1.6501200564971752,29668,1000,-0.4319297316384181,177,-29.239208543958743,-28.478901836158162,-28.859055190058452,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,163,0.09423397675108358,-0.5261637083895017,-1.3525431004753663,0.0017669699091330707,0.0016167068538909073,FALSE,FALSE,FALSE
1.66,1k,-0.71671875,-0.0071671875,1.66063671875,29854,1000,-0.71671875,200,-28.478901836158162,-28.544331395348806,-28.511616615753482,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,164,-0.18609754701747194,-0.530621202982528,-1.3640396736318683,0.001767761423671124,0.0016449544903419271,FALSE,FALSE,FALSE
1.67,1k,-1.0021620639534883,-0.010021620639534884,1.6700090843023256,30039,1000,-1.0021620639534883,172,-28.544331395348806,-28.185504498505896,-28.36491794692735,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,165,-0.466429070786028,-0.5357329931674603,-1.3772253177963925,0.0017691751565821472,0.0016781465477787637,FALSE,FALSE,FALSE
1.68,1k,-1.2840171089385475,-0.012840171089385476,1.6802190991620112,30217,1000,-1.2840171089385475,179,-28.185504498505896,-26.743559376415504,-27.4645319374607,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,166,-0.746760594554583,-0.5372565143839645,-1.3811565454421677,0.00177121110786614,0.0016896538571934683,FALSE,FALSE,FALSE
1.69,1k,-1.5514527027027027,-0.015514527027027027,1.6895118243243243,30395,1000,-1.5514527027027027,185,-26.743559376415504,-29.353175862326392,-28.04836761937095,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,167,-1.027092118323139,-0.5243605843795639,-1.347897725386631,0.0017738692775231028,0.0016119369077497291,FALSE,FALSE,FALSE
1.7,1k,-1.844984461325967,-0.01844984461325967,1.7001856008287293,30582,1000,-1.844984461325967,181,-29.353175862326392,-27.50265035863133,-28.427913110478862,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,168,-1.3074236420916945,-0.5375608192342726,-1.3819456170992597,0.0017771496655530352,0.0016972601807339724,FALSE,FALSE,FALSE
1.71,1k,-2.1200109649122805,-0.021200109649122806,1.7104139254385964,30760,1000,-2.1200109649122805,171,-27.50265035863133,-26.911698011389728,-27.20717418501053,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,169,-1.5877551658602496,-0.5322557990520309,-1.3682647329631137,0.0017810522719559374,0.0016675930223870883,FALSE,FALSE,FALSE
1.72,1k,-2.389127945026178,-0.02389127945026178,1.720022087696335,30936,1000,-2.389127945026178,191,-26.911698011389728,-29.330242182164774,-28.12097009677725,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,170,-1.8680866896288046,-0.5210412553973732,-1.3393458139303434,0.0017855770967318094,0.001602135954574092,FALSE,FALSE,FALSE
1.73,1k,-2.682430366847826,-0.02682430366847826,1.7302131453804348,31130,1000,-2.682430366847826,184,-29.330242182164774,-24.358339803312635,-26.844290992738706,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,171,-2.1484182133973606,-0.5340121534504655,-1.3728015373468576,0.0017907241398806512,0.001687765037601285,FALSE,FALSE,FALSE
1.74,1k,-2.9260137648809526,-0.029260137648809526,1.7397646949404761,31298,1000,-2.9260137648809526,168,-24.358339803312635,-28.923797123015824,-26.64106846316423,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,172,-2.4287497371659157,-0.49726402771503686,-1.278051460394363,0.0017964934014024626,0.0014682017886921994,FALSE,FALSE,FALSE
1.75,1k,-3.215251736111111,-0.03215251736111111,1.750048611111111,31475,1000,-3.215251736111111,180,-28.923797123015824,-28.02814559792843,-28.475971360472126,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,173,-2.7090812609344717,-0.5061704751766393,-1.3010149065147896,0.001802884881297244,0.0015266982673612034,FALSE,FALSE,FALSE
1.76,1k,-3.4955331920903956,-0.034955331920903956,1.7598993644067797,31655,1000,-3.4955331920903956,177,-28.02814559792843,-27.342910410525633,-27.68552800422703,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,174,-2.9894127847030276,-0.5061204073873681,-1.300890413956162,0.001809898579564995,0.0015323558741770391,FALSE,FALSE,FALSE
1.77,1k,-3.768962296195652,-0.03768962296195652,1.769698539402174,31832,1000,-3.768962296195652,184,-27.342910410525633,-26.24117117408555,-26.792040792305592,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,175,-3.269744308471583,-0.499217987724069,-1.2831016826787804,0.0018175344962057158,0.0014971573891137731,FALSE,FALSE,FALSE
1.78,1k,-4.031374007936508,-0.04031374007936508,1.7801248346560847,32025,1000,-4.031374007936508,189,-26.24117117408555,-28.745954821322403,-27.493562997703975,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,176,-3.5500758322401382,-0.48129817569636957,-1.2369213958003242,0.0018257926312194063,0.0013979492712209197,FALSE,FALSE,FALSE
1.79,1k,-4.318833556149732,-0.04318833556149733,1.790064338235294,32211,1000,-4.318833556149732,187,-28.745954821322403,-25.536407898540304,-27.141181359931352,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,177,-3.8304073560086938,-0.48842620014103855,-1.2552966938209054,0.0018346729846060667,0.0014466911648594216,FALSE,FALSE,FALSE
1.8,1k,-4.5741976351351354,-0.045741976351351354,1.7996841216216217,32391,1000,-4.5741976351351354,185,-25.536407898540304,-31.49716195232492,-28.51678492543261,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,178,-4.110738879777249,-0.4634587553578866,-1.1909679012945986,0.0018441755563656968,0.0013093385986794458,FALSE,FALSE,FALSE
1.81,1k,-4.889169254658385,-0.04889169254658385,1.810118400621118,32570,1000,-4.889169254658385,161,-31.49716195232492,-22.659865692698112,-27.078513822511518,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,179,-4.391070403545805,-0.49809885111258,-1.2802405149617737,0.0018543003464982966,0.0015207138369715528,FALSE,FALSE,FALSE
1.82,1k,-5.115767911585366,-0.05115767911585366,1.8195893673780488,32729,1000,-5.115767911585366,164,-22.659865692698112,-27.20284246215303,-24.93135407742557,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,180,-4.67140192731436,-0.4443659842710061,-1.1418003761710669,0.0018650473550038662,0.001217354784998005,FALSE,FALSE,FALSE
1.83,1k,-5.387796336206897,-0.053877963362068966,1.8300592672413794,32900,1000,-5.387796336206897,174,-27.20284246215303,-25.530828335832002,-26.366835398992514,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,181,-4.951733451082916,-0.4360628851239805,-1.1204238964621551,0.0018764165818824056,0.001179459665869694,FALSE,FALSE,FALSE
1.84,1k,-5.643104619565217,-0.056431046195652174,1.839739300271739,33079,1000,-5.643104619565217,184,-25.530828335832002,-27.49991108012748,-26.51536970797974,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,182,-5.232064974851472,-0.4110396447137455,-1.0560040804641464,0.0018884080271339147,0.0010547008113974768,FALSE,FALSE,FALSE
1.85,1k,-5.918103730366492,-0.05918103730366492,1.8499181937172775,33265,1000,-5.918103730366492,191,-27.49991108012748,-30.44136307446192,-28.970637077294697,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,183,-5.512396498620029,-0.40570723174646356,-1.042284541218989,0.0019010216907583935,0.00103440251189272,FALSE,FALSE,FALSE
1.86,1k,-6.2225173611111115,-0.06222517361111111,1.8600260416666667,33453,1000,-6.2225173611111115,180,-30.44136307446192,-26.19786066308236,-28.31961186877214,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,184,-5.792728022388583,-0.42978933872252867,-1.104290400048804,0.0019142575727558423,0.0011689613846421368,FALSE,FALSE,FALSE
1.87,1k,-6.484495967741935,-0.06484495967741935,1.870009072580645,33619,1000,-6.484495967741935,155,-26.19786066308236,-24.838827970704976,-25.518344316893668,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,185,-6.073059546157138,-0.41143642158479726,-1.0570465320355906,0.0019281156731262607,0.001079043934659663,FALSE,FALSE,FALSE
1.88,1k,-6.73288424744898,-0.0673288424744898,1.8798780293367348,33799,1000,-6.73288424744898,196,-24.838827970704976,-18.685839960984367,-21.76233396584467,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,186,-6.353391069925687,-0.3794931775232927,-0.9748419047922869,0.0019425959918696486,9.249188066318953e-4,FALSE,FALSE,FALSE
1.89,1k,-6.919742647058824,-0.06919742647058824,1.8901911764705883,33973,1000,-6.919742647058824,170,-18.685839960984367,-38.410945690157185,-28.548392825570776,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,187,-6.633722593694243,-0.2860200533645805,-0.7344660435702868,0.0019576985289860064,5.294989476578533e-4,FALSE,FALSE,FALSE
1.9,1k,-7.303852103960396,-0.07303852103960395,1.9002243193069306,34165,1000,-7.303852103960396,202,-38.410945690157185,-32.678686252005086,-35.544815971081135,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,188,-6.914054117462798,-0.3897979864975983,-1.0013749074266194,0.001973423284475334,9.91378363663808e-4,FALSE,FALSE,FALSE
1.91,1k,-7.630638966480447,-0.07630638966480446,1.9097870111731843,34352,1000,-7.630638966480447,179,-32.678686252005086,-23.262492240844136,-27.97058924642461,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,189,-7.194385641231354,-0.4362533252490933,-1.120978103610157,0.0019897702583376317,0.001252087465886535,FALSE,FALSE,FALSE
1.92,1k,-7.863263888888889,-0.07863263888888888,1.9199661458333332,34533,1000,-7.863263888888889,180,-23.262492240844136,-28.03142361111106,-25.646957925977595,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,190,-7.474717164999908,-0.3885467238889806,-0.9981714580416945,0.002006739450572899,0.001001720340946202,FALSE,FALSE,FALSE
1.93,1k,-8.143578125,-0.08143578125,1.9307765625,34730,1000,-8.143578125,200,-28.03142361111106,-18.20090565286632,-23.11616463198869,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,191,-7.755048688768464,-0.3885294362315353,-0.998135780251858,0.002024330861181136,0.0010104472902862478,FALSE,FALSE,FALSE
1.94,1k,-8.325587181528663,-0.08325587181528663,1.940203025477707,34897,1000,-8.325587181528663,157,-18.20090565286632,-33.89300142385331,-26.046953538359816,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,192,-8.035380212537019,-0.29020696899164344,-0.7452597923947739,0.0020425444901623424,5.688363796908419e-4,FALSE,FALSE,FALSE
1.95,1k,-8.664517195767196,-0.08664517195767196,1.9505373677248676,35076,1000,-8.664517195767196,189,-33.89300142385331,-27.95623110355245,-30.92461626370288,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,193,-8.315711736305577,-0.3488054594616199,-0.8959473676658519,0.0020613803375165193,8.293564665661044e-4,FALSE,FALSE,FALSE
1.96,1k,-8.944079506802721,-0.08944079506802721,1.9596364795918368,35239,1000,-8.944079506802721,147,-27.95623110355245,-16.61948391275113,-22.287857508151788,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,194,-8.596043260074131,-0.3480362467285894,-0.8939774754894427,0.0020808384032436657,8.335291682208029e-4,FALSE,FALSE,FALSE
1.97,1k,-9.110274345930232,-0.09110274345930233,1.9702770712209303,35407,1000,-9.110274345930232,172,-16.61948391275113,-33.34206917582098,-24.980776544286055,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,195,-8.876374783842687,-0.2338995620875456,-0.6005745464304837,0.0021009186873437815,3.801185238326503e-4,FALSE,FALSE,FALSE
1.98,1k,-9.443695037688443,-0.09443695037688442,1.979499842964824,35583,1000,-9.443695037688443,199,-33.34206917582098,-21.53694033053471,-27.439504753177843,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,196,-9.156706307611241,-0.2869887300772005,-0.7370164737780487,0.0021216211898168673,5.779183999218342e-4,FALSE,FALSE,FALSE
1.99,1k,-9.65906444099379,-0.09659064440993789,1.990014557453416,35768,1000,-9.65906444099379,161,-21.53694033053471,-26.095788043478205,-23.816364187006457,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,197,-9.437037831379799,-0.22202660961399073,-0.5700827851471074,0.002142945910662923,3.4938867061770884e-4,FALSE,FALSE,FALSE
2,1k,-9.920022321428572,-0.09920022321428572,2.000286830357143,35921,1000,-9.920022321428572,140,-26.095788043478205,-20.661979640582736,-23.37888384203047,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,198,-9.717369355148355,-0.20265296628021784,-0.5203190453363415,0.002164892849881948,2.940688306685136e-4,FALSE,FALSE,FALSE
2.01,1k,-10.126642117834395,-0.10126642117834395,2.0098198646496814,36069,1000,-10.126642117834395,157,-20.661979640582736,-34.904059612956125,-27.78301962676943,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,199,-9.997700878916904,-0.12894123891749087,-0.33101781717106915,0.0021874620074739427,1.2029581005448645e-4,FALSE,FALSE,FALSE
2.02,1k,-10.475682713963964,-0.10475682713963964,2.0201998873873874,36254,1000,-10.475682713963964,222,-34.904059612956125,-32.89195587633155,-33.898007744643834,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,200,-10.278032402685465,-0.19765031127849958,-0.5074802344132634,0.002210653383438908,2.8566836647011336e-4,FALSE,FALSE,FALSE
2.03,1k,-10.804602272727273,-0.10804602272727273,2.029846590909091,36452,1000,-10.804602272727273,165,-32.89195587633155,-27.738785885166877,-30.315370880749214,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,201,-10.558363926454014,-0.24623834627325814,-0.6323206245251524,0.002234466977776842,4.4818006524242996e-4,FALSE,FALSE,FALSE
2.04,1k,-11.081990131578948,-0.11081990131578948,2.0399287280701754,36614,1000,-11.081990131578948,171,-27.738785885166877,-32.586832430341225,-30.16280915775405,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,202,-10.838695450222575,-0.24329468135637278,-0.6247639089229712,0.0022589027904877474,4.423349622149334e-4,FALSE,FALSE,FALSE
2.05,1k,-11.407858455882353,-0.11407858455882353,2.0501455269607844,36808,1000,-11.407858455882353,204,-32.586832430341225,-33.85469845321467,-33.22076544177794,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,203,-11.119026973991126,-0.28883148189122815,-0.7418138616533928,0.002283960821571621,6.303590858863317e-4,FALSE,FALSE,FALSE
2.06,1k,-11.746405440414508,-0.11746405440414508,2.0600720531088084,37002,1000,-11.746405440414508,193,-33.85469845321467,-25.553299943512197,-29.703999198363434,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,204,-11.399358497759685,-0.34704694265482205,-0.8915350798957463,0.002309641071028465,9.203512500684394e-4,FALSE,FALSE,FALSE
2.07,1k,-12.001938439849624,-0.12001938439849624,2.0699882518796993,37168,1000,-12.001938439849624,133,-25.553299943512197,-21.119204260651127,-23.336252102081662,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,205,-11.679690021528236,-0.3222484183213887,-0.8277601169092231,0.0023359435388582784,0.00080260063061796485,FALSE,FALSE,FALSE
2.08,1k,-12.21313048245614,-0.1221313048245614,2.079516630116959,37318,1000,-12.21313048245614,171,-21.119204260651127,-18.3932487468676,-19.756226503759365,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,206,-11.960021545296797,-0.2531089371593425,-0.6500186764746478,0.0023628682250610624,5.008797458594133e-4,FALSE,FALSE,FALSE
2.09,1k,-12.397062969924812,-0.12397062969924812,2.090140977443609,37477,1000,-12.397062969924812,133,-18.3932487468676,-23.141784690686507,-20.767516718777053,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,207,-12.240353069065348,-0.15670990085946468,-0.40236511098070943,0.002390415129636815,1.9425365209021226e-4,FALSE,FALSE,FALSE
2.1,1k,-12.628480816831683,-0.12628480816831683,2.100215037128713,37639,1000,-12.628480816831683,202,-23.141784690686507,-37.19098081683247,-30.16638275375949,28.15321180555553,14.076605902777764,TRUE,TRUE,TRUE,2,322,322,TRUE,208,-12.52068459283391,-0.10779622399777454,-0.27675830750785435,0.0024185842525855385,9.300275965577278e-5,FALSE,FALSE,FALSE
